Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Churn,Gender_Male,Location_Europe,Location_Other,Location_USA,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Hard,GameDifficulty_Medium
33,12.122862072060029,0,18,22,36,8,0,False,False,False,True,True,False,False,False,False,False
41,2.869165686852403,1,15,110,13,17,0,False,False,False,False,False,False,False,True,True,False
43,0.2446474177817181,0,3,80,21,39,1,True,True,False,False,False,True,False,False,False,True
26,9.73899639679377,0,16,111,55,26,0,True,False,False,False,True,False,False,False,True,False
33,1.2958603541236426,0,10,148,12,7,0,False,False,False,True,False,False,True,False,False,True
23,9.445789431373733,1,17,115,81,36,0,False,False,False,True,False,False,False,False,False,False
32,6.262562377429721,0,5,118,8,39,0,False,True,False,False,False,False,False,True,False,False
43,4.115593950028119,0,18,66,69,22,0,True,True,False,False,False,False,False,True,False,False
17,7.509897930449902,0,7,31,50,8,1,False,False,True,False,True,False,False,False,False,True
37,15.56491566673271,0,0,168,71,49,0,True,True,False,False,True,False,False,False,False,False
44,21.67659634760652,0,6,105,45,18,0,True,True,False,False,False,False,False,True,False,False
38,22.338265525849465,0,17,165,21,10,0,False,False,False,True,True,False,False,False,False,False
18,15.757732853881134,0,15,61,67,49,0,True,True,False,False,False,False,True,False,False,False
42,10.741071969701494,1,13,139,64,13,0,False,True,False,False,False,False,False,True,True,False
30,22.1254333561029,1,1,13,92,10,1,True,True,False,False,True,False,False,False,False,False
27,8.991607373387334,0,18,174,1,19,0,True,False,True,False,True,False,False,False,False,True
22,6.158425258014457,0,5,121,77,17,0,True,True,False,False,False,True,False,False,True,False
39,8.379794455893261,0,11,142,74,47,0,True,False,False,True,True,False,False,False,False,True
16,4.647475470938183,0,10,21,15,18,1,True,False,False,True,True,False,False,False,False,True
44,20.316076323889845,0,13,76,50,26,0,True,False,True,False,False,False,False,True,False,True
17,8.093493569099113,1,6,34,18,23,1,False,False,True,False,False,False,False,True,False,True
37,19.243040996807046,0,17,160,86,36,0,True,True,False,False,False,False,True,False,False,False
43,18.97146171550332,0,11,161,57,29,0,True,False,False,False,False,False,False,False,False,False
44,11.990030380200292,0,5,57,3,17,1,False,True,False,False,True,False,False,False,False,False
25,11.387508018196256,0,5,176,74,44,0,True,False,False,False,False,True,False,False,False,True
35,22.311505430541864,0,7,68,59,31,0,True,False,False,True,False,False,False,False,False,False
41,23.94914769699659,0,8,88,18,31,0,True,False,False,True,False,True,False,False,False,True
38,23.44030686981172,0,2,17,46,45,1,False,False,False,True,False,True,False,False,False,False
45,21.218790180548005,0,17,57,65,17,0,True,False,False,False,False,False,False,True,True,False
44,15.285770156658533,0,16,25,7,14,0,True,True,False,False,False,False,False,False,True,False
15,6.026306417836006,0,11,82,67,22,0,False,False,True,False,False,True,False,False,False,True
15,11.387147878954876,0,7,103,2,45,0,False,True,False,False,False,False,True,False,True,False
22,12.079596668818525,0,14,88,51,8,0,False,False,True,False,False,False,True,False,False,True
48,6.012184210765022,1,8,61,2,5,0,False,True,False,False,False,True,False,False,False,False
30,20.98497398669036,0,17,31,64,46,0,True,False,False,False,False,False,False,False,False,True
41,9.874091797591046,0,4,158,22,35,0,True,False,False,True,False,False,False,False,False,True
18,14.866100298189512,0,10,12,16,34,1,True,True,False,False,True,False,False,False,False,False
33,18.33718056639625,0,18,133,27,34,0,False,False,False,True,False,False,True,False,False,True
43,17.308147643524432,1,10,102,71,28,0,True,True,False,False,False,False,False,True,True,False
17,14.25239458211613,1,12,60,63,7,0,False,False,False,True,True,False,False,False,False,False
25,10.268023169322156,0,6,47,53,45,0,True,False,False,True,False,False,False,False,False,True
22,9.775766303629258,0,10,172,18,14,0,True,True,False,False,True,False,False,False,True,False
47,7.564618238876214,0,15,179,75,22,0,True,False,False,True,False,True,False,False,True,False
22,8.22919846142521,1,16,51,87,39,0,False,False,False,True,False,True,False,False,False,False
39,22.263715252849178,1,14,63,74,10,0,True,False,False,True,False,False,True,False,False,False
38,6.270192543453501,0,10,11,95,16,1,False,True,False,False,False,False,False,False,False,True
40,21.83133821921395,1,7,64,44,46,0,True,False,False,True,False,True,False,False,False,False
40,17.10815077890235,0,4,171,57,12,0,True,True,False,False,False,True,False,False,False,True
31,7.374673126573833,1,18,154,79,6,0,True,False,False,True,False,False,True,False,False,False
41,22.742160484415475,0,9,125,68,25,0,False,True,False,False,False,False,False,False,True,False
43,23.68588717146233,0,11,45,74,7,0,False,False,False,False,False,False,False,True,False,True
23,14.907102954466826,0,14,34,48,35,0,False,False,False,False,True,False,False,False,False,False
28,5.667738484529579,1,10,48,91,7,0,False,True,False,False,False,False,True,False,False,True
19,9.620348602518597,0,17,135,64,18,0,True,True,False,False,False,False,True,False,False,False
44,22.955793632729243,0,2,100,23,19,0,False,False,False,True,False,False,True,False,False,False
42,10.304191996950935,0,3,134,70,11,0,False,True,False,False,False,False,False,False,False,False
22,7.621748312794747,0,6,50,48,24,0,False,True,False,False,False,False,True,False,False,False
29,17.99380975671446,0,5,101,91,10,0,True,True,False,False,False,False,False,True,False,False
42,12.957176534556565,0,19,74,11,24,0,True,True,False,False,False,True,False,False,False,False
47,14.486135320997525,0,2,170,53,13,0,False,False,True,False,False,False,False,True,False,True
20,15.22957693189392,0,11,37,46,49,0,False,False,False,True,True,False,False,False,True,False
26,22.04048314877379,0,9,159,23,23,0,False,False,True,False,True,False,False,False,True,False
21,12.257108183057554,0,14,115,51,20,0,True,True,False,False,False,False,True,False,True,False
42,10.187971979604264,1,0,73,81,23,1,True,False,False,False,False,False,False,True,True,False
21,22.864269866755265,0,15,170,2,10,0,True,False,True,False,True,False,False,False,False,False
15,1.1306927531393045,0,10,167,15,18,0,True,False,True,False,False,False,False,True,False,True
38,19.75350684366755,0,3,25,90,1,1,False,False,False,True,False,True,False,False,False,False
33,10.491219245071129,0,19,144,74,25,1,True,True,False,False,False,True,False,False,False,True
46,20.377992604392222,0,2,129,30,48,0,True,True,False,False,False,False,True,False,False,True
44,11.714297338077593,0,4,178,71,6,0,False,True,False,False,False,False,False,True,False,True
15,1.7748860669122708,0,4,18,78,42,0,False,False,False,True,False,False,False,False,True,False
46,3.968007260617462,0,12,71,93,21,0,True,False,True,False,False,True,False,False,False,True
34,7.346874586761909,0,2,86,65,30,1,True,False,False,False,False,False,False,False,False,False
35,2.7314385493843236,0,8,117,86,41,0,True,False,False,True,False,False,False,False,False,True
33,20.837303700747608,0,19,177,17,38,0,False,False,True,False,False,False,True,False,False,False
44,5.567604096225708,0,3,24,18,25,1,False,False,True,False,False,False,False,True,False,False
42,23.851414319969212,0,7,143,83,41,0,True,False,False,True,False,False,False,False,False,True
46,7.162406950566368,0,13,17,20,46,1,True,False,False,False,False,True,False,False,False,False
44,10.730420553891625,0,15,27,8,29,0,False,False,False,True,False,False,True,False,True,False
37,21.50218266880628,0,5,84,48,0,0,True,False,False,True,False,True,False,False,True,False
41,14.885241410059203,0,4,28,31,5,1,True,False,False,False,False,True,False,False,False,False
40,21.326750682083052,0,3,57,6,21,1,False,True,False,False,True,False,False,False,False,False
17,15.000027793109622,0,14,148,74,41,0,True,False,False,True,False,False,False,True,True,False
45,7.104747072754068,0,8,70,35,24,0,False,False,False,False,False,False,False,False,True,False
16,9.604046901104702,0,14,39,11,41,0,True,False,False,True,False,True,False,False,False,False
24,10.36836144485668,0,14,34,25,32,0,False,False,False,True,False,True,False,False,False,False
33,4.877779943892449,0,5,131,85,44,0,False,True,False,False,False,False,True,False,False,False
45,8.36596622684726,1,13,46,27,26,0,True,True,False,False,False,False,False,True,False,True
43,23.214722913898868,0,6,101,79,38,0,True,False,False,False,True,False,False,False,True,False
39,2.4071938721513675,0,3,16,82,29,1,True,True,False,False,False,False,False,True,False,False
46,20.731251093433663,1,8,173,22,42,0,False,True,False,False,False,False,False,True,False,True
31,18.186290081251805,0,14,75,55,10,0,True,False,False,True,True,False,False,False,False,False
37,22.08975723022313,1,3,83,74,33,0,True,False,False,True,True,False,False,False,False,True
32,19.27472551057559,0,8,177,54,35,1,True,False,False,True,False,True,False,False,False,False
25,21.633643828517037,0,2,97,79,6,1,True,False,False,True,False,False,False,True,True,False
34,2.1283668860903004,0,19,61,95,14,0,True,True,False,False,False,False,True,False,False,False
27,9.683962400816725,1,1,60,29,11,1,False,False,False,True,False,True,False,False,False,True
38,22.290270243494817,0,14,115,65,48,0,False,False,False,True,True,False,False,False,False,True
34,5.109179130445027,1,8,174,82,14,0,True,False,False,True,False,False,False,False,False,False
42,4.894480766668067,0,15,140,15,3,0,False,True,False,False,False,True,False,False,False,False
49,23.10869190589676,0,8,176,21,49,0,True,False,False,False,False,False,False,True,False,False
35,8.057312324093601,0,6,76,85,20,0,False,True,False,False,True,False,False,False,False,True
20,7.872978879073062,0,5,86,45,41,0,False,True,False,False,False,True,False,False,False,True
21,14.73830670703196,0,17,149,86,44,0,False,False,True,False,False,True,False,False,False,False
43,15.17951533305586,0,15,142,25,31,0,False,True,False,False,False,False,False,False,False,True
37,21.587444087564837,0,0,73,83,42,1,False,False,False,False,False,True,False,False,True,False
19,0.8521905524318463,0,11,79,8,16,0,False,False,False,True,True,False,False,False,True,False
36,18.02330499718075,0,8,100,40,32,0,False,True,False,False,False,False,True,False,False,False
23,12.427691936876464,0,11,141,99,29,0,True,False,False,False,False,False,False,True,False,False
46,16.002518926653835,0,19,115,63,6,0,True,False,False,False,False,False,False,True,False,False
24,12.21859642798929,0,3,97,94,27,0,True,False,False,True,False,False,False,True,False,False
42,18.615844590493552,1,6,109,69,24,0,True,False,False,True,False,True,False,False,True,False
25,18.396826949927288,1,6,12,49,22,1,False,False,False,True,False,False,False,True,False,False
21,21.600690062694262,0,3,161,36,1,0,False,False,False,True,False,False,False,True,False,True
44,22.550539879186083,0,9,80,38,47,0,False,True,False,False,False,False,False,False,False,False
48,5.32119549660688,0,0,106,65,37,1,False,False,False,False,True,False,False,False,False,False
42,23.644417807017746,0,3,125,76,29,0,True,False,False,True,False,True,False,False,False,True
46,14.174353135582988,0,0,134,76,20,1,False,True,False,False,True,False,False,False,False,False
30,16.87759300660096,1,15,172,41,1,0,True,False,False,False,False,False,True,False,False,False
15,16.024289863982382,0,18,106,1,5,0,False,False,False,False,False,False,False,False,False,False
48,20.67222621881932,0,11,124,61,26,0,False,False,False,True,False,False,True,False,False,False
37,16.065815475452716,0,19,35,18,21,0,False,True,False,False,False,False,False,False,True,False
34,19.66744663439451,0,11,155,35,20,0,False,False,True,False,False,False,True,False,True,False
32,8.707515278940178,0,15,112,35,30,0,True,True,False,False,False,False,False,False,False,False
32,20.899462690059288,0,10,14,99,3,1,True,False,False,True,False,True,False,False,False,False
35,12.4529149726229,0,0,69,59,20,0,False,True,False,False,False,False,False,True,False,True
22,6.289987724378204,0,0,96,44,10,1,True,False,False,True,False,False,False,True,False,True
48,17.73271503466747,0,17,112,38,38,0,False,True,False,False,False,False,False,True,True,False
25,3.952760869002224,0,4,58,22,9,1,True,False,False,False,False,False,False,False,False,True
24,23.138028165673916,0,18,144,48,6,0,True,False,False,True,False,False,False,True,False,False
22,21.17171769962876,0,19,145,80,44,0,True,True,False,False,False,False,True,False,False,False
22,4.663862732558579,0,12,83,73,12,0,False,True,False,False,False,True,False,False,False,False
33,9.30255155921025,0,8,149,93,41,0,True,True,False,False,False,True,False,False,False,True
15,9.226767272422771,0,11,38,90,47,0,False,False,False,False,False,False,True,False,False,False
17,2.7400166608288945,0,7,31,5,16,1,True,False,False,True,True,False,False,False,False,True
46,16.59772968885649,0,1,167,51,26,1,True,False,False,False,False,False,True,False,True,False
30,18.153355348911543,0,1,54,90,28,1,False,False,True,False,False,False,False,True,False,True
44,7.427332812339425,0,17,125,64,33,0,True,False,False,True,False,False,False,False,False,False
42,12.386169190374575,0,19,75,66,22,0,True,False,False,True,False,False,False,False,False,False
42,16.4109939685066,0,17,140,83,34,0,False,False,True,False,False,False,False,False,False,True
30,17.520287564524264,1,3,152,81,16,0,False,False,False,True,False,True,False,False,False,True
47,22.88806311035248,0,7,79,32,11,0,True,True,False,False,False,False,False,False,False,False
39,16.660410970441937,1,4,145,83,16,0,False,False,False,True,False,False,False,True,True,False
32,15.65810036957325,0,5,62,18,46,0,False,False,False,True,False,True,False,False,False,True
40,13.350593087767418,0,7,24,99,38,0,False,False,False,True,False,True,False,False,False,True
20,6.155564293164692,0,3,28,46,23,1,False,False,False,True,True,False,False,False,False,False
17,15.543161093875362,0,2,81,38,0,1,False,False,True,False,False,True,False,False,False,True
20,16.424666898576476,0,13,67,13,7,0,False,False,False,False,False,False,False,True,False,False
28,14.828729116989605,0,11,117,19,14,0,False,True,False,False,False,False,False,True,False,False
32,23.679590913885217,0,8,56,34,39,0,True,False,False,True,False,False,True,False,False,True
30,3.679934514169039,0,14,119,33,18,0,True,False,False,True,False,True,False,False,False,False
38,19.01752083240605,0,18,94,80,43,0,True,True,False,False,False,True,False,False,False,True
27,12.806296999179512,0,11,90,3,14,0,True,False,True,False,False,False,False,True,False,False
15,20.78847164711145,0,14,27,48,15,0,True,False,True,False,False,True,False,False,False,True
28,6.606692583751792,1,0,100,91,1,1,True,False,True,False,False,False,False,False,False,False
31,12.451340177031833,0,0,120,37,19,1,True,False,False,True,True,False,False,False,False,False
27,20.018551097006046,0,17,89,18,15,0,True,False,False,True,False,True,False,False,False,True
27,0.4574598077795517,0,12,35,3,27,0,True,False,False,True,False,False,False,False,True,False
23,22.567003042248775,0,17,157,61,29,0,True,False,False,True,False,False,True,False,False,False
20,1.4622681889477471,0,16,67,2,32,0,True,False,False,True,False,False,True,False,False,False
20,6.0869305894653785,0,18,60,36,43,0,False,False,False,True,False,False,True,False,False,True
44,18.644219307937135,0,16,80,74,47,0,False,False,False,True,True,False,False,False,False,False
28,0.0361936250770345,0,16,118,44,6,0,False,False,False,True,False,True,False,False,False,True
18,12.422788219793498,1,7,161,3,21,1,False,False,False,True,False,True,False,False,False,False
48,6.036097767764861,0,7,134,37,29,0,True,True,False,False,False,False,False,True,True,False
16,16.39951725085099,0,4,147,19,15,0,False,False,False,True,False,False,False,False,False,False
31,5.683691321950415,0,18,34,63,17,0,False,False,False,True,False,False,False,False,False,False
28,2.585847540180021,0,7,83,23,30,0,True,True,False,False,True,False,False,False,False,False
31,2.2873393865124827,0,14,170,53,5,0,False,False,False,True,False,False,False,False,False,False
44,20.45509562484549,0,5,75,46,12,0,True,False,False,False,False,False,True,False,True,False
43,15.824393742136014,1,3,109,7,0,1,True,False,False,False,False,False,False,True,False,True
21,8.600842533082119,0,9,72,75,10,0,True,False,True,False,False,False,False,True,False,False
23,5.393787984840787,1,10,88,6,41,0,False,False,False,True,True,False,False,False,False,True
37,12.20987045023852,0,12,159,42,45,0,True,True,False,False,False,False,False,True,False,True
28,22.775915662569854,0,14,37,4,2,0,True,False,False,True,False,False,False,False,True,False
34,19.83856304331558,1,9,82,82,35,0,True,True,False,False,True,False,False,False,False,True
31,12.60776069594866,1,5,58,88,31,1,False,True,False,False,False,False,False,False,True,False
46,8.758670563292245,0,4,70,20,35,0,True,False,False,True,False,False,False,False,True,False
39,22.301711690030135,0,15,57,1,17,0,False,False,False,False,False,False,False,True,False,True
44,8.022946042967366,0,13,127,51,7,0,True,False,True,False,False,False,False,True,False,False
41,3.0740157790908205,1,19,125,61,2,0,True,False,False,True,False,False,True,False,False,True
41,17.108211764757804,0,19,19,18,37,0,True,False,False,True,False,False,True,False,False,False
45,15.369641311143049,0,5,119,41,36,0,True,False,False,True,False,False,False,False,True,False
40,7.780068813712593,0,10,78,93,1,0,False,True,False,False,True,False,False,False,False,False
28,5.817530110955045,0,15,64,54,25,0,False,False,False,True,False,True,False,False,False,False
35,12.111552027562077,0,11,114,86,30,0,True,False,False,True,False,True,False,False,False,False
42,12.297431496822387,0,3,11,96,12,1,True,False,False,True,False,True,False,False,False,True
29,17.17729978060973,0,13,51,31,21,0,True,True,False,False,False,False,False,True,False,False
44,8.882073292594708,0,1,153,81,20,1,False,False,False,True,False,False,False,False,False,True
39,7.177338028806298,0,18,65,59,37,0,True,False,True,False,True,False,False,False,False,True
25,5.407652287594679,0,7,17,23,32,1,True,False,False,True,False,False,False,True,False,True
25,14.491027122661452,0,12,20,84,41,0,False,True,False,False,False,True,False,False,False,False
42,7.209991653735496,0,3,160,82,5,0,False,False,False,True,False,False,False,True,True,False
19,4.4426536677886315,1,18,98,25,12,0,True,False,False,False,False,False,False,True,True,False
42,23.9626511345704,0,12,19,45,11,1,False,False,False,False,True,False,False,False,False,False
22,3.4026545845928693,0,6,86,30,40,0,True,False,False,True,True,False,False,False,False,True
40,23.358043621785747,0,14,12,19,25,1,True,False,False,False,False,True,False,False,False,False
20,11.786513400380333,0,19,68,84,47,1,False,False,False,True,True,False,False,False,False,False
46,6.287571928824632,1,10,30,51,16,1,True,False,False,False,False,False,False,False,False,False
46,11.99359129934626,0,3,76,33,37,1,True,True,False,False,False,False,True,False,False,False
26,20.712651617670844,1,3,39,79,39,1,False,False,False,True,False,False,False,True,False,False
20,22.14821848559212,0,14,50,48,4,0,True,False,False,False,False,False,False,False,False,False
27,13.257277077515283,1,6,117,90,27,0,False,True,False,False,False,False,False,False,False,False
48,20.94850881418006,0,8,119,71,25,0,True,True,False,False,True,False,False,False,False,True
37,15.317704059097602,1,2,154,39,42,0,True,False,False,True,False,False,False,True,True,False
31,7.5073186247458175,0,15,121,63,14,0,True,False,False,False,False,False,True,False,False,True
15,22.04615787133573,0,1,63,24,15,1,True,True,False,False,False,False,True,False,False,False
21,13.671966262602034,0,14,72,47,32,1,True,True,False,False,False,False,False,True,False,True
27,0.1378898237501813,0,15,57,68,0,0,False,False,False,True,False,False,True,False,False,True
28,5.665653495625633,0,8,110,58,20,0,True,False,True,False,False,False,False,True,False,False
31,3.753981156357055,1,6,158,57,21,0,True,True,False,False,False,False,False,False,False,False
44,10.303599674000637,1,19,102,86,33,0,True,True,False,False,False,True,False,False,False,False
48,14.084071742122532,0,17,158,61,40,0,False,False,True,False,False,True,False,False,False,False
41,2.054653513633097,0,3,124,17,36,0,False,False,False,True,False,True,False,False,False,True
39,22.115114129210053,0,1,77,11,17,1,False,False,False,True,True,False,False,False,False,True
49,23.059120177883067,1,14,66,70,8,0,False,False,False,True,False,False,False,True,True,False
23,3.818613387711789,0,10,157,38,27,0,False,False,False,False,False,False,True,False,False,False
20,5.783881818957352,0,2,151,46,14,0,False,False,False,True,False,False,False,True,True,False
40,10.990099026509856,1,1,83,5,33,1,False,False,False,True,False,False,False,True,False,True
41,10.144630077544171,0,15,39,6,27,0,True,True,False,False,True,False,False,False,False,False
45,18.872172566527084,0,11,28,78,5,1,True,True,False,False,False,False,False,True,False,True
17,23.056511152799573,0,9,22,87,33,0,False,True,False,False,True,False,False,False,False,False
38,17.872110177254413,0,10,66,13,48,0,True,False,False,True,False,True,False,False,False,False
29,4.197882830741239,0,3,76,55,47,0,True,False,False,True,False,False,False,True,False,True
20,19.258937238341932,1,2,68,42,28,1,True,False,False,False,False,True,False,False,False,True
25,20.347568201179214,1,7,143,35,40,0,False,True,False,False,True,False,False,False,False,False
44,17.304655496614394,0,14,124,9,13,0,True,False,False,True,False,False,False,False,False,True
49,19.99694110272972,0,7,178,69,13,0,True,False,False,True,False,False,False,True,True,False
43,10.360145054011248,0,19,120,36,23,0,False,False,False,False,False,False,True,False,True,False
37,3.888979453478664,0,7,168,11,19,0,True,False,False,True,False,True,False,False,True,False
17,22.23191401676093,0,6,32,67,39,0,False,True,False,False,True,False,False,False,False,True
40,12.246888450708338,0,9,117,28,23,0,False,True,False,False,False,False,True,False,False,False
28,8.177804409867115,0,19,119,40,1,0,True,False,False,False,False,True,False,False,False,False
33,4.5189981481437576,0,11,177,77,1,0,False,False,False,True,False,False,False,True,False,True
35,8.115105325429909,1,17,103,57,34,0,True,False,False,True,True,False,False,False,False,False
35,22.6734789295246,0,19,65,15,21,0,False,False,True,False,False,True,False,False,False,True
23,9.602503482228697,0,10,163,42,10,0,True,True,False,False,True,False,False,False,False,False
27,16.043874127699468,0,19,144,83,17,0,True,True,False,False,True,False,False,False,True,False
38,10.86231559727613,0,7,37,50,49,0,True,False,False,True,False,False,False,True,True,False
25,21.545932043886747,0,18,159,20,7,0,False,False,False,True,False,False,True,False,False,True
43,20.552237330785314,1,3,177,75,34,0,False,False,False,True,False,False,False,False,False,True
31,7.241764671751463,0,8,48,55,39,0,False,False,False,False,True,False,False,False,True,False
40,11.566817448851545,0,18,41,66,41,0,False,False,False,True,False,False,True,False,False,True
40,12.374506708686496,0,6,108,94,40,0,False,False,False,True,False,False,False,True,False,False
26,23.361066737002343,0,7,155,25,44,0,True,False,False,True,False,False,True,False,False,False
32,23.13171464801714,0,15,60,83,32,0,False,False,False,False,False,False,False,True,True,False
23,6.159190310928307,0,10,84,20,35,0,True,True,False,False,True,False,False,False,True,False
17,9.590217192794071,0,18,168,5,44,0,False,False,False,True,True,False,False,False,False,False
24,1.2169854040805648,0,13,169,50,21,0,False,True,False,False,False,True,False,False,False,True
16,15.43400225213168,0,12,102,7,27,0,False,False,False,True,False,False,False,True,False,False
22,6.803046564458399,1,9,22,68,2,1,False,True,False,False,False,False,True,False,False,False
32,14.050447471003558,1,2,164,87,21,0,True,False,False,False,False,True,False,False,True,False
45,19.759814699466624,0,0,29,96,39,0,True,False,False,True,True,False,False,False,False,False
28,1.1767881270827036,0,16,167,86,11,1,False,False,False,True,False,False,False,False,False,True
47,8.81336597752383,0,19,36,69,10,0,True,False,True,False,False,True,False,False,False,False
43,4.7078254048895705,0,3,63,5,9,1,True,False,False,False,False,False,True,False,False,False
47,9.586534253731864,1,1,15,71,41,1,True,False,False,True,False,False,False,False,False,False
49,10.829697968705124,1,9,17,87,46,0,True,False,False,True,False,False,False,False,True,False
16,22.137374745060313,0,7,106,95,42,0,True,False,True,False,True,False,False,False,True,False
49,7.049515701536744,0,15,172,65,13,0,False,False,False,True,False,True,False,False,True,False
46,3.3756988059376543,0,10,78,8,40,0,True,False,False,True,True,False,False,False,False,False
37,3.3203823098350504,1,3,26,18,17,1,True,False,False,True,False,False,True,False,False,True
19,18.28026594617849,1,2,49,48,3,1,False,False,False,True,False,False,False,True,False,False
30,11.168318895916665,1,18,171,94,20,0,True,False,False,True,False,False,False,True,False,False
38,23.08816055003723,0,6,28,66,20,1,False,False,False,True,False,True,False,False,True,False
42,10.409367445767092,0,9,78,92,16,0,True,False,False,True,False,True,False,False,True,False
39,23.39466087957688,0,10,161,38,5,0,True,False,True,False,False,False,False,True,False,False
21,14.407918803352551,1,1,40,31,3,1,True,True,False,False,False,False,False,False,False,False
21,20.55363099196883,0,14,130,43,43,0,False,False,True,False,True,False,False,False,True,False
36,15.448526714742732,0,12,15,24,31,1,True,False,False,True,True,False,False,False,False,False
36,8.500102913642603,0,2,16,64,2,1,False,False,False,True,False,True,False,False,False,True
41,1.300566246953231,1,15,56,95,46,0,False,False,False,True,False,True,False,False,False,False
47,1.814809186107861,0,3,154,50,5,0,False,False,False,True,False,False,True,False,False,True
46,5.805840556943421,0,7,125,59,35,0,True,False,True,False,True,False,False,False,False,False
46,11.364837708016188,0,17,159,61,43,0,True,False,False,True,False,False,False,True,False,False
15,11.841886749429888,1,6,54,82,43,0,True,True,False,False,False,False,False,False,True,False
24,15.179267098408534,0,9,151,47,44,0,True,False,True,False,True,False,False,False,False,True
18,5.856335950046901,0,9,126,20,41,0,False,True,False,False,False,False,True,False,False,False
43,16.321648726411766,0,19,175,70,2,0,True,True,False,False,False,True,False,False,False,False
21,22.6342486047443,0,5,110,95,37,0,True,True,False,False,False,True,False,False,True,False
20,18.491879849818364,0,2,113,72,41,0,False,False,False,True,False,True,False,False,False,False
25,21.23237718699075,0,7,143,78,39,0,True,True,False,False,False,False,True,False,False,True
23,12.035183874397674,0,9,166,27,31,0,True,False,False,False,False,False,False,True,True,False
44,16.5309266756067,0,19,174,81,15,0,False,False,False,True,False,False,False,True,False,False
36,16.041995036982343,0,11,113,46,47,0,True,True,False,False,False,False,False,False,True,False
23,18.075736094551395,0,8,20,13,10,1,False,False,False,True,False,False,False,True,False,True
47,3.6967262241356815,0,9,134,10,4,0,True,True,False,False,False,False,False,False,False,False
40,7.978865432669238,1,7,95,28,22,0,False,False,False,True,False,False,False,True,True,False
30,8.319593557482921,1,11,13,26,17,1,True,False,False,True,False,False,True,False,True,False
23,0.9284880181126294,1,1,55,5,42,1,False,False,True,False,False,True,False,False,False,True
37,9.343371938314522,0,3,62,12,3,1,True,False,True,False,True,False,False,False,False,False
29,0.8882721468174131,0,3,69,31,46,1,True,True,False,False,True,False,False,False,False,True
33,8.197795957425967,1,4,153,42,48,0,True,False,False,False,False,False,True,False,False,False
30,3.0186200808623695,0,3,77,21,23,1,True,False,False,True,True,False,False,False,False,False
39,0.8065319814862724,0,2,23,55,47,1,False,False,False,True,False,False,True,False,False,False
49,16.150472750400752,0,0,156,67,5,1,False,True,False,False,False,False,False,True,False,False
27,2.020624147041361,0,13,17,51,6,1,True,False,False,False,False,False,True,False,False,True
21,17.11946923636855,0,7,125,14,8,0,True,False,False,False,False,True,False,False,False,True
48,18.750176309875982,0,11,99,29,27,0,False,True,False,False,False,False,False,False,True,False
28,23.21475992943999,0,7,33,77,8,1,False,False,True,False,True,False,False,False,False,False
37,0.4671679665055794,0,19,162,75,16,0,True,False,False,True,False,True,False,False,False,True
37,6.14493123499392,0,9,173,81,32,0,False,False,False,False,False,False,True,False,False,False
31,14.332662182664585,0,18,18,70,34,0,False,False,False,True,True,False,False,False,False,False
27,1.1514798373899442,0,10,131,46,25,0,True,False,True,False,True,False,False,False,True,False
41,11.31826868677556,0,0,109,69,4,0,True,False,False,True,False,False,True,False,False,False
16,22.168674684319523,0,17,56,79,46,0,False,False,False,True,False,False,True,False,False,False
44,23.98646776474255,0,16,38,28,5,0,True,True,False,False,False,True,False,False,False,True
18,21.20793088585654,0,14,124,60,39,0,False,False,False,True,True,False,False,False,False,True
44,20.55730957077131,0,11,14,58,18,1,True,False,False,True,True,False,False,False,False,False
17,19.91839998792052,0,17,113,21,45,0,True,True,False,False,False,False,False,False,True,False
28,22.653546725453964,0,9,169,42,32,0,True,False,False,False,False,False,False,False,False,False
25,10.597103240268009,0,17,134,90,1,0,True,False,False,False,False,False,True,False,False,False
37,19.80911716172624,0,4,62,83,37,0,False,True,False,False,False,False,False,True,False,True
46,12.314119771387642,0,6,171,78,7,0,False,False,False,True,False,False,False,True,True,False
17,14.792872370949429,1,4,45,50,2,1,False,False,False,True,False,False,False,False,False,False
15,1.5290982464107836,0,13,122,8,26,0,True,False,False,False,False,True,False,False,False,False
23,2.3260279937417563,1,4,24,38,44,1,True,False,False,False,False,True,False,False,False,True
23,5.9229643337962115,0,18,94,24,25,0,True,False,False,True,False,False,True,False,False,False
26,18.949676683888615,0,9,118,68,20,0,False,False,False,False,False,False,False,False,False,True
15,5.402829693735651,0,12,81,16,49,0,False,False,False,False,True,False,False,False,False,False
30,18.099869669574822,0,5,48,11,28,1,False,False,False,False,False,True,False,False,False,False
44,13.177097688730134,1,4,75,71,25,0,False,False,False,True,False,True,False,False,False,False
22,22.32210290891114,0,4,95,17,40,0,True,True,False,False,True,False,False,False,True,False
24,11.844608147960209,1,6,148,59,44,0,True,False,False,True,False,False,False,False,False,False
47,9.689546515921696,0,11,86,45,34,0,True,True,False,False,False,True,False,False,False,True
36,1.1996512134150752,0,16,90,11,28,0,True,False,False,False,False,True,False,False,True,False
30,14.016757372892355,0,8,54,41,6,0,True,True,False,False,False,False,False,True,False,False
33,3.517625330734248,0,0,169,83,23,1,False,True,False,False,False,True,False,False,False,True
